distancia_ejes_mm,holgura_guia_mm,masa_cuerpo_g,cumple,num_fallos
190.0968,0.4893,50.1438,1,0
189.8066,0.3754,50.8341,1,0
190.2945,0.4629,52.12,1,0
189.9522,0.3981,50.7227,1,0
189.9305,0.5713,51.2041,1,0
189.7191,0.4004,50.7863,1,0
189.9205,0.4991,51.317,1,0
190.1603,0.3401,50.8005,1,0
189.8775,0.5556,51.9153,1,0
190.0106,0.4069,50.5994,1,0
189.8966,0.3782,51.9998,1,0
190.267,0.3999,50.8947,1,0
190.1067,0.3949,51.422,1,0
190.0353,0.3663,51.6694,1,0
190.2883,0.4316,51.5452,1,0
190.1029,0.4186,51.6545,1,0
190.021,0.4272,50.4461,1,0
190.1749,0.5114,51.6603,1,0
190.0996,0.4434,50.393,1,0
190.4066,0.3697,51.4934,1,0
189.6035,0.4107,50.9978,1,0
190.0141,0.3782,51.4441,1,0
190.1359,0.5018,50.8319,1,0
189.8926,0.3036,50.5563,1,0
190.0662,0.4589,51.7482,1,0
190.1682,0.4568,51.15,1,0
190.0187,0.4112,50.9677,1,0
190.101,0.4264,51.0523,1,0
189.6908,0.4158,51.3037,1,0
190.1601,0.4332,51.8977,1,0
189.9427,0.4428,50.9207,1,0
190.0618,0.4833,50.6859,1,0
190.0524,0.4325,51.4098,1,0
190.0941,0.4262,50.6533,1,0
190.3242,0.4304,52.2729,1,0
189.9618,0.4396,51.772,1,0
189.9929,0.3906,51.8951,1,0
189.9409,0.4004,50.3763,1,0
189.8045,0.3851,51.2105,1,0
190.145,0.4054,51.4484,1,0
189.85,0.287,51.1881,1,0
189.933,0.4749,51.3311,1,0
190.16,0.5257,51.6146,1,0
190.0126,0.3869,50.6359,1,0
189.9176,0.3831,50.8293,1,0
190.1774,0.438,51.1968,1,0
190.2799,0.3799,51.6636,1,0
190.1925,0.4815,50.7511,1,0
189.888,0.3906,51.2175,1,0
189.9996,0.4113,50.6158,1,0
190.1594,0.4972,51.0995,1,0
190.183,0.4539,51.4289,1,0
189.9247,0.4254,51.2425,1,0
190.0573,0.3989,51.28,1,0
189.9068,0.537,50.8711,1,0
190.0683,0.4653,51.1228,1,0
190.2381,0.4377,51.3493,1,0
189.8223,0.3965,50.8725,1,0
190.1524,0.4535,51.3035,1,0
190.0603,0.4759,51.045,1,0
189.8778,0.4664,51.395,1,0
189.9183,0.558,51.9466,1,0
189.8706,0.5235,51.4215,1,0
190.1291,0.4075,51.3944,1,0
190.2337,0.3797,51.9089,1,0
190.0201,0.4869,50.7685,1,0
190.0798,0.4696,50.7998,1,0
190.2466,0.4119,51.3418,1,0
189.9676,0.4649,51.2118,1,0
189.9398,0.5337,51.7269,1,0
189.9579,0.4694,50.898,1,0
189.9185,0.491,51.519,1,0
189.6555,0.3682,50.8815,1,0
189.9588,0.4656,51.7862,1,0
189.8995,0.3899,50.9877,1,0
189.6243,0.4931,50.8924,1,0
190.1943,0.3183,50.8112,1,0
190.0288,0.3367,50.9959,1,0
190.1052,0.308,51.4465,1,0
190.0487,0.3458,50.3262,1,0
190.1508,0.5311,49.9475,0,1
190.0289,0.3886,51.1062,1,0
190.0792,0.401,51.073,1,0
189.8338,0.3962,50.8821,1,0
189.9954,0.3423,51.0802,1,0
189.9169,0.4928,51.2901,1,0
189.952,0.4538,51.1947,1,0
190.1194,0.4681,51.5494,1,0
189.8044,0.4777,51.649,1,0
189.704,0.4335,50.1749,1,0
189.9143,0.3896,50.6828,1,0
190.0111,0.5801,51.7401,1,0
190.0019,0.4881,51.7799,1,0
189.7811,0.5591,50.7891,1,0
189.9027,0.4587,51.0085,1,0
190.0596,0.4893,51.4728,1,0
190.2199,0.5129,50.7756,1,0
189.918,0.4816,51.4227,1,0
189.8931,0.4802,51.1362,1,0
190.1259,0.4404,51.7359,1,0
189.7841,0.4205,50.2003,1,0
190.0554,0.4025,51.9878,1,0
190.1604,0.4726,50.9417,1,0
189.687,0.3815,50.8112,1,0
189.6303,0.516,51.6346,1,0
189.8141,0.5015,50.5624,1,0
189.9648,0.3996,52.2437,1,0
190.043,0.3897,51.0992,1,0
189.9768,0.3662,51.5039,1,0
189.9178,0.4905,50.5351,1,0
189.8935,0.4204,51.8072,1,0
190.0131,0.338,51.2293,1,0
189.918,0.4296,50.5506,1,0
189.9978,0.425,50.7316,1,0
189.9755,0.5094,50.8143,1,0
190.1021,0.3811,51.8292,1,0
190.2553,0.4649,51.1457,1,0
190.1395,0.4951,51.2145,1,0
189.9428,0.2755,51.3507,1,0
189.928,0.5881,51.6057,1,0
190.0978,0.4593,51.5615,1,0
190.1251,0.4727,50.952,1,0
190.0384,0.4788,51.6495,1,0
189.9798,0.4194,51.0202,1,0
189.8812,0.3523,51.9643,1,0
190.0254,0.4283,50.531,1,0
190.0255,0.4518,51.6064,1,0
189.7967,0.4312,50.7651,1,0
189.8226,0.4618,51.3254,1,0
190.0778,0.3653,51.0724,1,0
190.2541,0.5747,51.0639,1,0
189.9102,0.5006,50.8997,1,0
190.1239,0.4278,51.3353,1,0
189.8588,0.4049,51.5318,1,0
189.8126,0.423,51.0902,1,0
190.1344,0.4507,51.2663,1,0
190.2019,0.5088,51.3298,1,0
189.7914,0.4644,51.4926,1,0
190.2397,0.32,50.7659,1,0
190.0261,0.6145,51.9545,1,0
190.4365,0.4801,50.9948,1,0
190.0367,0.3914,50.8069,1,0
190.1724,0.52,51.5307,1,0
189.9913,0.4417,51.2735,1,0
189.8838,0.528,51.2694,1,0
189.8325,0.3672,51.2251,1,0
190.0576,0.3467,51.3667,1,0
190.04,0.4294,51.4791,1,0
189.8557,0.3896,50.9783,1,0
189.9943,0.3934,51.747,1,0
190.071,0.5822,51.0205,1,0
189.713,0.5218,51.2619,1,0
190.1136,0.5246,51.5948,1,0
189.874,0.4572,51.4471,1,0
190.1235,0.6001,50.9954,1,0
189.8287,0.3465,50.7296,1,0
189.5702,0.4537,51.0472,1,0
189.7709,0.5323,51.0051,1,0
189.9318,0.416,51.3371,1,0
189.8927,0.3967,51.5663,1,0
189.9809,0.4578,51.0366,1,0
190.1416,0.4291,51.3199,1,0
190.2983,0.5204,51.304,1,0
190.175,0.4745,50.7356,1,0
190.0599,0.4565,50.9401,1,0
190.1199,0.4607,50.791,1,0
189.9734,0.5351,51.6203,1,0
189.5963,0.3959,51.6119,1,0
190.3361,0.4504,51.6685,1,0
190.0644,0.4764,50.9629,1,0
190.2484,0.4887,51.0398,1,0
190.3465,0.2694,51.3546,1,0
190.2387,0.5273,51.4049,1,0
190.1954,0.3699,51.2371,1,0
189.9833,0.3053,50.3967,1,0
189.7249,0.5778,50.7238,1,0
190.2587,0.4343,50.7021,1,0
189.7585,0.3746,51.6494,1,0
189.7877,0.4583,51.1739,1,0
190.0306,0.454,51.7923,1,0
190.0937,0.531,51.1667,1,0
189.8022,0.451,51.4007,1,0
190.0233,0.5033,50.8263,1,0
190.002,0.3518,50.3769,1,0
190.0385,0.4892,51.6138,1,0
189.9907,0.4872,51.6951,1,0
190.1193,0.4483,51.0403,1,0
189.7976,0.3891,51.7301,1,0
189.9021,0.4237,52.1851,1,0
189.7562,0.3155,51.1344,1,0
189.933,0.385,50.881,1,0
190.1417,0.5139,50.6986,1,0
189.7904,0.5811,50.6589,1,0
189.9347,0.4221,51.5873,1,0
190.077,0.5381,51.0856,1,0
189.9046,0.3354,50.8416,1,0
190.0637,0.4617,50.6389,1,0
189.7272,0.5016,51.5639,1,0
189.7985,0.4555,52.3477,1,0
189.9351,0.3363,51.3315,1,0
189.8631,0.4507,50.8817,1,0
190.0011,0.5709,50.7742,1,0
189.8818,0.3451,51.6842,1,0
189.8464,0.4536,51.516,1,0
190.0501,0.3256,50.4614,1,0
190.1735,0.5502,50.6348,1,0
189.6914,0.5219,51.6453,1,0
190.1107,0.4015,51.5776,1,0
190.1786,0.374,51.0681,1,0
190.1765,0.4082,51.8883,1,0
190.2765,0.3729,50.8885,1,0
190.0479,0.3896,51.1052,1,0
189.6361,0.3409,51.8318,1,0
189.9952,0.4526,50.5585,1,0
189.9333,0.5342,51.1395,1,0
190.1527,0.4629,51.2343,1,0
190.1928,0.3253,50.7311,1,0
190.0189,0.4837,51.6882,1,0
189.8483,0.4361,52.3496,1,0
189.9042,0.4751,51.1645,1,0
190.1715,0.4604,51.6188,1,0
190.0489,0.3852,51.3726,1,0
190.0366,0.5359,50.7579,1,0
190.2759,0.4224,51.7714,1,0
189.8811,0.4898,52.0903,1,0
189.9986,0.498,51.2492,1,0
189.9883,0.5055,50.7007,1,0
190.0143,0.371,50.3717,1,0
189.9125,0.3447,50.532,1,0
190.1419,0.4128,51.8236,1,0
190.036,0.4944,51.7739,1,0
189.9411,0.4526,51.1322,1,0
190.243,0.4719,51.3227,1,0
190.0177,0.582,51.7541,1,0
190.1649,0.3916,51.4091,1,0
189.9709,0.4717,50.7402,1,0
189.9861,0.3628,50.6555,1,0
190.1146,0.5658,52.195,1,0
190.235,0.4618,50.8989,1,0
189.8269,0.3582,51.6755,1,0
190.0303,0.3878,51.33,1,0
190.177,0.3762,50.6308,1,0
189.8145,0.4585,50.5465,1,0
190.0217,0.5106,51.4447,1,0
189.8258,0.4778,51.6184,1,0
190.1046,0.4236,52.3782,1,0
190.191,0.3792,51.1939,1,0
190.0321,0.4134,51.2703,1,0
189.7367,0.4632,51.3469,1,0
190.1418,0.4689,51.4672,1,0
189.7992,0.3687,51.2028,1,0
190.1094,0.3725,50.9437,1,0
190.0101,0.6182,51.9581,1,0
190.1023,0.4232,50.3637,1,0
190.0615,0.3901,51.1999,1,0
189.9241,0.4864,50.8437,1,0
189.9763,0.477,50.7547,1,0
189.7036,0.4453,52.3021,1,0
190.3026,0.5286,51.4659,1,0
189.9722,0.5712,50.378,1,0
190.0721,0.3608,51.2767,1,0
189.7266,0.467,50.5648,1,0
189.7316,0.4283,50.4273,1,0
189.9156,0.435,51.0912,1,0
190.1965,0.4927,51.0291,1,0
190.0752,0.3475,51.4729,1,0
189.9459,0.4184,51.161,1,0
190.4111,0.4583,51.3229,1,0
189.9852,0.3445,50.2033,1,0
190.162,0.4282,51.6267,1,0
190.0605,0.436,50.5655,1,0
189.8038,0.3582,50.6663,1,0
190.0988,0.3789,51.8415,1,0
190.0799,0.4609,51.5218,1,0
190.0453,0.4329,51.4907,1,0
189.9395,0.4115,51.3241,1,0
189.9909,0.5168,50.7588,1,0
189.9223,0.4603,50.756,1,0
189.9916,0.4639,50.8188,1,0
190.07,0.5172,51.5721,1,0
189.9602,0.3367,50.2973,1,0
190.2374,0.4655,50.3127,1,0
189.7564,0.4262,51.3029,1,0
190.2854,0.4571,51.1081,1,0
190.0717,0.397,51.5285,1,0
189.9651,0.5349,50.8062,1,0
189.8574,0.5081,51.0257,1,0
190.1295,0.4162,51.5934,1,0
189.8406,0.5246,50.6162,1,0
190.0015,0.5034,51.3558,1,0
189.8298,0.4474,51.3911,1,0
189.7317,0.4139,51.507,1,0
190.0664,0.5243,50.9162,1,0
190.1223,0.3978,50.9174,1,0
189.9286,0.5273,50.218,1,0
189.9163,0.3902,51.0983,1,0
190.0321,0.3814,51.0265,1,0
189.8327,0.4681,51.1572,1,0
189.9584,0.5153,51.7425,1,0
189.7921,0.4798,50.9662,1,0
189.7803,0.4823,51.8847,1,0
189.9203,0.5167,52.1777,1,0
189.842,0.6036,51.1694,1,0
189.9478,0.5531,51.6351,1,0
189.8477,0.4056,50.9366,1,0
189.983,0.4396,51.6531,1,0
190.0909,0.5535,51.2661,1,0
189.9442,0.4496,50.9814,1,0
189.7993,0.4512,51.338,1,0
189.9818,0.4859,50.6432,1,0
190.1104,0.4802,50.7021,1,0
190.2231,0.3808,51.2412,1,0
189.7005,0.5089,50.3313,1,0
189.9864,0.4579,51.7874,1,0
189.7501,0.3949,51.274,1,0
190.0863,0.3708,51.0048,1,0
190.0079,0.4725,50.4104,1,0
189.9656,0.2943,50.5017,1,0
190.0001,0.5044,51.7483,1,0
190.0849,0.4478,51.5896,1,0
190.2484,0.4665,51.6688,1,0
190.2249,0.5182,52.3924,1,0
190.0723,0.4273,51.4713,1,0
189.9702,0.3825,50.2305,1,0
190.1673,0.3987,51.5911,1,0
189.9906,0.3558,51.8017,1,0
189.9916,0.3601,51.7634,1,0
189.8202,0.4353,50.7593,1,0
189.9912,0.3087,51.9475,1,0
190.1362,0.5932,51.2588,1,0
189.8755,0.4246,51.4419,1,0
189.7046,0.4053,50.621,1,0
190.244,0.4674,51.5576,1,0
189.8499,0.5077,51.4376,1,0
189.7942,0.4495,50.9177,1,0
189.861,0.4387,51.733,1,0
189.6866,0.4101,51.292,1,0
190.2028,0.4665,50.6805,1,0
189.7956,0.4441,51.2598,1,0
189.9141,0.3848,50.9882,1,0
189.9924,0.4076,51.4352,1,0
190.0797,0.4272,50.8784,1,0
189.8863,0.4805,51.5535,1,0
189.9361,0.3477,51.6033,1,0
189.8034,0.4465,51.8175,1,0
189.9527,0.5445,51.3087,1,0
189.9432,0.3872,51.1439,1,0
190.2398,0.4967,51.0399,1,0
189.9482,0.3321,51.2647,1,0
189.8067,0.4419,50.1692,1,0
190.0009,0.467,50.8593,1,0
190.1136,0.3955,51.3477,1,0
189.929,0.4363,51.512,1,0
189.9476,0.4778,51.4385,1,0
189.6751,0.4984,51.2367,1,0
189.9909,0.511,51.7837,1,0
190.1681,0.359,51.121,1,0
190.2769,0.4299,51.921,1,0
189.9218,0.553,51.5522,1,0
189.7798,0.5099,51.3693,1,0
189.9257,0.4409,50.8729,1,0
189.9937,0.4323,51.184,1,0
189.7582,0.4238,50.978,1,0
190.1596,0.4395,51.6164,1,0
190.0674,0.5278,51.0826,1,0
190.0067,0.447,51.3182,1,0
189.9743,0.3722,51.0176,1,0
189.895,0.4045,51.8173,1,0
190.1242,0.4183,50.5121,1,0
190.1088,0.4763,50.7026,1,0
190.1699,0.4963,51.0965,1,0
190.2956,0.5551,50.9028,1,0
190.0867,0.463,51.4353,1,0
190.0749,0.3967,50.8941,1,0
189.7044,0.3621,51.2327,1,0
189.9305,0.3483,51.3176,1,0
190.1108,0.4007,51.6799,1,0
189.9534,0.4534,50.8834,1,0
189.9505,0.4988,51.423,1,0
189.8816,0.4969,52.1389,1,0
190.0145,0.4664,52.0349,1,0
190.1434,0.3654,51.2952,1,0
190.1034,0.5432,50.9286,1,0
190.0712,0.4129,51.9756,1,0
190.2846,0.4448,50.7693,1,0
189.9097,0.3542,50.8701,1,0
189.9318,0.3649,51.3572,1,0
189.9565,0.4541,51.4638,1,0
190.0967,0.3811,51.1676,1,0
190.061,0.4324,52.1518,1,0
189.6249,0.4281,50.684,1,0
189.8047,0.3911,51.0154,1,0
189.7617,0.4757,51.204,1,0
189.8345,0.499,51.6068,1,0
190.1,0.363,50.7803,1,0
190.0195,0.4792,51.4737,1,0
189.9748,0.4752,50.9915,1,0
189.8823,0.421,50.568,1,0
190.0396,0.4154,51.088,1,0
190.026,0.3406,51.0764,1,0
190.0088,0.3595,50.8709,1,0
189.9366,0.4656,51.2315,1,0
189.5827,0.3863,51.8517,1,0
190.1417,0.42,49.9191,0,1
189.7318,0.4499,51.0652,1,0
190.0215,0.4404,51.0333,1,0
189.8654,0.492,51.5453,1,0
189.8654,0.3643,50.829,1,0
189.7088,0.5592,51.14,1,0
189.9383,0.4138,51.488,1,0
189.8018,0.4137,50.8614,1,0
190.2892,0.4707,51.2745,1,0
190.066,0.5293,51.3169,1,0
190.0001,0.4329,50.7682,1,0
190.1566,0.5294,51.6032,1,0
189.9268,0.5275,51.0555,1,0
189.6464,0.4412,51.8099,1,0
189.8091,0.4132,50.8512,1,0
189.9205,0.3381,51.6638,1,0
189.7958,0.3777,51.099,1,0
190.2679,0.4046,50.7341,1,0
190.039,0.5998,51.8449,1,0
190.1023,0.5119,51.3411,1,0
189.87,0.5177,50.7879,1,0
189.9118,0.4133,51.101,1,0
189.9985,0.3949,51.0064,1,0
189.9636,0.4213,51.0744,1,0
189.9531,0.5128,52.5323,1,0
189.8814,0.4855,50.9511,1,0
190.12,0.5769,50.6824,1,0
189.9775,0.4436,50.9041,1,0
189.9713,0.5668,50.3019,1,0
190.0151,0.4705,50.9197,1,0
189.9507,0.4821,50.4943,1,0
189.9798,0.5746,51.2937,1,0
190.1347,0.4541,50.7407,1,0
189.9455,0.424,51.376,1,0
190.2178,0.4482,51.0301,1,0
189.9625,0.5217,50.9208,1,0
190.0234,0.5131,52.2232,1,0
189.809,0.6652,50.8374,1,0
189.8159,0.3956,51.6988,1,0
190.0735,0.3895,51.2714,1,0
190.1469,0.4917,50.9367,1,0
190.1367,0.435,51.4185,1,0
189.9148,0.4962,51.3329,1,0
190.1542,0.4224,51.178,1,0
189.9277,0.5421,50.9826,1,0
189.8814,0.4742,51.4242,1,0
189.8365,0.3177,51.3637,1,0
190.1272,0.3949,51.5231,1,0
190.0577,0.5582,50.7162,1,0
190.0722,0.4392,50.1125,1,0
190.1138,0.5018,51.0221,1,0
190.034,0.4916,51.631,1,0
189.8659,0.4612,52.3874,1,0
190.1286,0.4107,51.3835,1,0
189.6923,0.4558,51.4775,1,0
189.961,0.4811,50.2869,1,0
190.0603,0.4948,51.008,1,0
190.2376,0.5159,50.9183,1,0
189.9802,0.5468,52.0484,1,0
189.7865,0.4732,50.8737,1,0
190.0691,0.4313,51.7382,1,0
190.0958,0.4632,50.768,1,0
189.8743,0.4991,51.833,1,0
190.0393,0.468,50.3466,1,0
190.0293,0.4408,51.1987,1,0
189.8498,0.3858,50.4364,1,0
189.7147,0.5074,50.4446,1,0
190.0686,0.5441,51.7469,1,0
189.8663,0.3494,51.7831,1,0
189.783,0.3088,50.6524,1,0
189.7437,0.4399,50.472,1,0
190.0075,0.5647,50.5247,1,0
190.2127,0.4467,50.8428,1,0
190.0755,0.5106,50.9068,1,0
189.9764,0.4738,50.9724,1,0
189.8636,0.5798,51.526,1,0
190.122,0.5831,50.9584,1,0
189.738,0.4753,51.7439,1,0
190.1278,0.4744,51.3357,1,0
190.1159,0.4603,51.0152,1,0
190.2984,0.4401,51.3097,1,0
189.772,0.4753,50.8774,1,0
189.8418,0.4361,51.2395,1,0
189.7256,0.3726,50.5684,1,0
190.103,0.4814,51.6576,1,0
189.9163,0.4751,51.2308,1,0
190.0794,0.4004,50.909,1,0
190.0406,0.4663,51.4603,1,0
189.9547,0.522,50.6841,1,0
190.0287,0.4838,51.513,1,0
189.8248,0.4006,51.2215,1,0
190.1213,0.4679,50.9284,1,0
189.7559,0.4569,51.8099,1,0
190.0292,0.4932,51.1886,1,0
190.0569,0.3264,50.3592,1,0
189.6795,0.413,50.4347,1,0
190.0581,0.4643,51.4586,1,0
189.9984,0.4034,51.4264,1,0
189.9377,0.4641,51.1156,1,0
189.8568,0.4631,51.708,1,0
190.0571,0.4088,51.6359,1,0
190.0557,0.3791,51.6104,1,0
189.9281,0.4004,51.7966,1,0
190.2943,0.297,51.577,1,0
190.3783,0.4494,50.6316,1,0
190.0962,0.5328,50.5892,1,0
190.088,0.3881,51.3601,1,0
189.9438,0.5445,51.4194,1,0
189.9012,0.4443,50.9649,1,0
190.0004,0.5548,50.6196,1,0
189.8688,0.3508,51.5534,1,0
189.8613,0.4597,50.4164,1,0
189.873,0.5891,51.7425,1,0
190.242,0.4905,51.2072,1,0
189.9637,0.3235,51.0856,1,0
189.9275,0.516,51.7821,1,0
189.8924,0.3565,51.2001,1,0
190.3029,0.4169,50.6128,1,0
189.7634,0.3574,51.2739,1,0
189.7483,0.5073,50.7388,1,0
190.1468,0.456,51.139,1,0
189.9794,0.5205,51.1103,1,0
190.3131,0.5121,51.9656,1,0
190.0439,0.4424,51.636,1,0
189.8231,0.5089,50.7269,1,0
189.7443,0.505,51.2008,1,0
189.7046,0.4364,51.7325,1,0
189.9736,0.3785,50.2861,1,0
189.9695,0.4325,50.9966,1,0
189.9468,0.5709,51.8529,1,0
189.7253,0.6431,50.9484,1,0
190.255,0.4848,50.8057,1,0
189.9385,0.5273,51.4896,1,0
189.9738,0.4812,51.2704,1,0
190.1306,0.4908,50.496,1,0
189.6602,0.6377,51.5322,1,0
189.8076,0.5882,50.5368,1,0
189.6952,0.4142,51.1481,1,0
190.0023,0.4847,51.3215,1,0
190.2825,0.3734,51.1088,1,0
190.1222,0.5625,50.687,1,0
189.9528,0.4572,50.2035,1,0
189.9808,0.3699,50.6228,1,0
190.2034,0.3586,50.9835,1,0
190.1414,0.5198,51.9844,1,0
189.878,0.4706,51.5562,1,0
190.3539,0.368,51.2646,1,0
189.9824,0.4348,51.6698,1,0
189.8477,0.4909,50.4687,1,0
189.8368,0.5039,51.3066,1,0
189.8237,0.4791,51.6298,1,0
190.1002,0.4466,50.6606,1,0
190.0507,0.4217,50.7546,1,0
190.051,0.4312,50.8379,1,0
189.9681,0.5222,51.3941,1,0
189.9551,0.5249,50.9171,1,0
190.1772,0.5094,51.0251,1,0
189.8349,0.5267,51.569,1,0
189.9231,0.4575,51.6599,1,0
190.0838,0.5905,50.6506,1,0
190.3544,0.5027,51.4106,1,0
190.0732,0.3833,51.3164,1,0
189.7629,0.5207,52.2939,1,0
190.2444,0.5142,50.9728,1,0
190.2941,0.457,51.0532,1,0
190.013,0.572,51.559,1,0
190.2219,0.3657,51.7808,1,0
190.0188,0.31,51.2085,1,0
189.9249,0.4768,51.6777,1,0
190.2677,0.4927,51.0196,1,0
190.052,0.4561,50.4026,1,0
190.0226,0.4791,51.0236,1,0
190.0491,0.4294,51.2232,1,0
190.0206,0.4087,51.2284,1,0
189.9844,0.485,50.9331,1,0
189.7949,0.6082,51.82,1,0
189.9175,0.6058,50.1384,1,0
189.9025,0.5299,51.6787,1,0
190.1753,0.5254,51.6855,1,0
189.946,0.4638,51.182,1,0
189.8742,0.4166,51.988,1,0
189.9313,0.5264,50.6622,1,0
189.6755,0.641,50.6258,1,0
190.0154,0.497,50.5299,1,0
189.9861,0.4558,50.4032,1,0
190.0827,0.4087,50.5785,1,0
189.866,0.4215,51.4382,1,0
190.1481,0.5024,50.9657,1,0
190.1286,0.6085,51.6324,1,0
190.0989,0.4849,51.1335,1,0
189.8802,0.5281,51.6819,1,0
189.9571,0.4514,50.9461,1,0
190.1148,0.5738,51.104,1,0
190.0101,0.5882,51.7561,1,0
190.119,0.4941,51.8897,1,0
190.2198,0.3852,51.9394,1,0
189.9304,0.3955,52.0119,1,0
189.648,0.4139,52.5031,1,0
189.7129,0.5457,51.2415,1,0
190.0377,0.4311,50.7937,1,0
189.8656,0.3756,50.8906,1,0
190.1045,0.464,51.6644,1,0
190.1281,0.4722,51.6511,1,0
189.8192,0.484,51.3662,1,0
190.1616,0.492,51.5414,1,0
189.9567,0.3051,50.9043,1,0
189.9524,0.455,50.8875,1,0
190.0079,0.491,51.3061,1,0
190.293,0.5802,50.64,1,0
190.0058,0.5423,50.9958,1,0
189.9317,0.458,52.1074,1,0
189.8113,0.4657,51.7764,1,0
189.8374,0.4484,50.7282,1,0
189.9572,0.5321,51.0272,1,0
190.1735,0.3733,51.5637,1,0
189.886,0.4349,52.0058,1,0
189.9107,0.4676,50.885,1,0
189.9338,0.388,52.0499,1,0
189.9199,0.3825,50.6417,1,0
190.003,0.4069,51.4617,1,0
189.8565,0.4474,51.704,1,0
189.9928,0.4934,51.4791,1,0
189.9775,0.3746,51.6162,1,0
190.1266,0.4967,50.7861,1,0
190.1585,0.4607,51.3,1,0
190.1792,0.4527,50.4078,1,0
189.9498,0.3587,52.1312,1,0
190.2399,0.3971,51.1164,1,0
190.3481,0.4584,52.0194,1,0
190.0887,0.5308,50.7197,1,0
190.0583,0.4756,50.6975,1,0
190.0024,0.6076,51.221,1,0
189.9709,0.388,50.4823,1,0
190.022,0.5138,51.4537,1,0
190.3255,0.4626,51.3262,1,0
190.1587,0.5944,50.5901,1,0
189.8895,0.6026,51.358,1,0
189.9747,0.37,50.8553,1,0
190.1158,0.4727,50.9178,1,0
190.2051,0.5746,51.1147,1,0
189.8582,0.3755,50.6182,1,0
190.0026,0.5683,50.8868,1,0
190.1224,0.4702,51.4127,1,0
190.0546,0.3324,50.8437,1,0
190.0302,0.3471,51.5601,1,0
189.9592,0.5159,52.272,1,0
190.0992,0.5134,50.4765,1,0
190.0933,0.4856,51.3146,1,0
189.6933,0.3933,51.5391,1,0
190.0168,0.3619,50.615,1,0
190.0971,0.3816,51.0066,1,0
190.2198,0.5036,50.752,1,0
189.8738,0.5776,50.6776,1,0
189.998,0.5709,51.6769,1,0
189.8457,0.3669,51.6498,1,0
190.0488,0.3586,51.1975,1,0
190.2247,0.3783,50.8759,1,0
190.1801,0.5198,51.291,1,0
190.0415,0.591,51.6274,1,0
190.0043,0.4695,50.6398,1,0
189.9381,0.5091,51.113,1,0
189.7831,0.4543,50.4791,1,0
190.115,0.4939,51.5855,1,0
189.8436,0.49,50.3753,1,0
190.0342,0.4106,51.7393,1,0
189.9406,0.4261,51.7036,1,0
189.8714,0.5432,50.7052,1,0
189.6739,0.2991,51.0556,1,0
189.9212,0.5126,51.5385,1,0
189.9803,0.4592,50.8906,1,0
189.9957,0.4504,50.9031,1,0
190.188,0.5033,51.1167,1,0
190.1396,0.4118,50.9123,1,0
189.8202,0.3684,51.1368,1,0
190.2733,0.3998,50.3098,1,0
190.0777,0.3846,51.3356,1,0
189.8879,0.3911,51.3777,1,0
189.8125,0.411,50.9582,1,0
190.0146,0.4638,51.3861,1,0
189.9259,0.5123,50.5137,1,0
190.0288,0.5664,51.5373,1,0
189.8219,0.4384,51.4353,1,0
189.9373,0.509,50.8831,1,0
190.1247,0.4994,51.4091,1,0
189.9448,0.4708,51.6046,1,0
190.0441,0.4947,51.8556,1,0
190.2191,0.6067,51.4516,1,0
190.1184,0.4871,50.3905,1,0
189.8792,0.4554,51.6473,1,0
190.0198,0.4473,50.9078,1,0
190.1705,0.3969,51.3419,1,0
190.0774,0.4993,50.969,1,0
189.8256,0.4306,51.2,1,0
190.0406,0.4622,50.9347,1,0
189.8859,0.4972,51.3779,1,0
189.7781,0.4542,50.7593,1,0
190.1237,0.4361,51.2979,1,0
189.9998,0.431,50.4477,1,0
190.1324,0.5127,50.8167,1,0
190.0628,0.3145,51.5223,1,0
190.0628,0.4834,50.5851,1,0
189.6862,0.4047,50.3654,1,0
190.0543,0.5113,51.4039,1,0
189.973,0.5026,51.3207,1,0
189.9743,0.4862,51.0147,1,0
190.0698,0.6091,50.4996,1,0
189.8825,0.3171,51.3045,1,0
189.9088,0.461,50.0899,1,0
189.8782,0.4388,51.7115,1,0
189.7064,0.4708,51.6478,1,0
189.8593,0.4114,51.4909,1,0
190.2513,0.4694,50.5906,1,0
190.0232,0.5065,51.5952,1,0
190.0655,0.417,50.3245,1,0
190.0107,0.2683,51.1903,1,0
189.8913,0.3497,51.6445,1,0
189.82,0.4217,50.9922,1,0
190.237,0.3758,51.9809,1,0
189.9246,0.5039,50.7766,1,0
189.9112,0.4632,51.2685,1,0
189.9575,0.5644,51.319,1,0
189.6965,0.478,51.2259,1,0
190.0434,0.4973,50.1803,1,0
190.2303,0.4305,50.5983,1,0
190.1516,0.497,51.781,1,0
189.7259,0.5158,51.4854,1,0
190.2353,0.4592,50.8089,1,0
190.225,0.5325,51.2217,1,0
189.9033,0.5649,50.8381,1,0
189.9194,0.4067,51.1631,1,0
190.006,0.4498,51.1893,1,0
190.0953,0.4736,50.6778,1,0
189.6998,0.4027,51.4858,1,0
190.0383,0.4928,50.927,1,0
190.1222,0.3172,51.2356,1,0
190.2438,0.3889,50.3539,1,0
189.9755,0.4851,51.6317,1,0
189.9355,0.4511,50.6864,1,0
189.949,0.4949,50.9349,1,0
189.7161,0.4125,51.4624,1,0
189.9715,0.4518,51.2525,1,0
189.8831,0.3404,51.5356,1,0
189.5209,0.3832,51.2765,1,0
190.1314,0.4469,50.9058,1,0
